43.021379,44.679172,43.021543,44.679068
43.021338,44.679471,43.021312,44.679495,43.021284,44.679513,43.021225,44.67955
43.021234,44.679264,43.021379,44.679172
43.021449,44.679363,43.021364,44.679446,43.021338,44.679471
43.021358,44.679321,43.021234,44.679264
43.021449,44.679363,43.021358,44.679321
43.021379,44.679172,43.021358,44.679321
43.020812,44.679531,43.020808,44.67952,43.020796,44.679502,43.020781,44.679489,43.020764,44.679483,43.020746,44.679483,43.020729,44.679489,43.020667,44.679523
43.021568,44.679053,43.021571,44.67906,43.021582,44.67908,43.021596,44.679097,43.021611,44.679111,43.021628,44.679121,43.021646,44.679127,43.021665,44.679129,43.021683,44.679127,43.021691,44.679126
43.020708,44.679706,43.020789,44.679647,43.020803,44.679632,43.020813,44.679612,43.020819,44.679589,43.02082,44.679565,43.020816,44.679541,43.020812,44.679531
43.020918,44.679863,43.020851,44.679909,43.020822,44.679927,43.020787,44.679943,43.020729,44.679956
43.021785,44.679249,43.021796,44.679232,43.021799,44.679209,43.021792,44.679189,43.021778,44.679176,43.021761,44.679176
43.020667,44.679523,43.020595,44.679248
43.020595,44.679248,43.020572,44.679171
43.020667,44.679523,43.020687,44.679595,43.0207,44.679656,43.020708,44.679706
43.02165,44.679624,43.021537,44.679722,43.021459,44.679787
43.021627,44.679573,43.02165,44.679624
43.021267,44.679946,43.021121,44.680071
43.021386,44.679631,43.021459,44.679787
43.021691,44.679126,43.021701,44.679121,43.021718,44.679111,43.021733,44.679097,43.021747,44.679081
43.021691,44.679126,43.021692,44.679149,43.021701,44.67917,43.021715,44.679184,43.021729,44.679189,43.021747,44.679189
43.0218,44.679278,43.021872,44.679432
43.021761,44.679176,43.021771,44.679149,43.021773,44.679126,43.021768,44.679104,43.021756,44.679086,43.021747,44.679081
43.021761,44.679176,43.021747,44.679189
43.0218,44.679278,43.02201,44.679081
43.021029,44.680139,43.020998,44.680154,43.020983,44.680158
43.02095,44.679991,43.020983,44.680158
43.021121,44.680071,43.02111,44.680082,43.021029,44.680139
43.020918,44.679863,43.02095,44.679991
43.021199,44.679247,43.021035,44.679171
43.021259,44.679039,43.021199,44.679247
43.020812,44.679531,43.020879,44.679489
43.021691,44.679126,43.021594,44.679221,43.021449,44.679363
43.021035,44.679171,43.020984,44.679147,43.020879,44.679489
43.020708,44.679706,43.020715,44.679757,43.020721,44.679817,43.020727,44.679903,43.020729,44.679956
43.020935,44.679453,43.021122,44.679516
43.020537,44.679071,43.020553,44.679118
43.020553,44.679118,43.020572,44.679171
43.020884,44.680173,43.020843,44.680193,43.020749,44.680254
43.021259,44.679039,43.021215,44.679035,43.02118,44.679039,43.021146,44.679051,43.021113,44.67907,43.021084,44.679097,43.021058,44.679129,43.021035,44.679171
43.020879,44.679489,43.020935,44.679453
43.021543,44.679068,43.021568,44.679053
43.019353,44.679297,43.019897,44.67912,43.020071,44.679063
43.020248,44.679004,43.020256,44.679049
43.020071,44.679063,43.020248,44.679004
43.020315,44.67899,43.020248,44.679004
43.020294,44.679272,43.02032,44.67937
43.020315,44.67899,43.020335,44.678992
43.02028,44.67919,43.020294,44.679272
43.020256,44.679049,43.02028,44.67919
43.023346,44.679216,43.023419,44.679569
43.023419,44.679569,43.025147,44.67879
43.023419,44.679569,43.024423,44.678438
43.022962,44.680653,43.024124,44.680277
43.019616,44.68051,43.019327,44.680596,43.019132,44.68066,43.019078,44.680676,43.019027,44.680688,43.0189,44.680709
43.019635,44.679568,43.019374,44.679642
43.022169,44.680273,43.022505,44.679967,43.022647,44.679847,43.022716,44.679787
43.021872,44.679432,43.02165,44.679624
43.021358,44.679321,43.021338,44.679471
43.021785,44.679249,43.0218,44.679278
43.020935,44.679453,43.021186,44.679295
43.022538,44.678634,43.02249,44.678701,43.022443,44.678758
43.021747,44.679189,43.02174,44.679209,43.021743,44.679232,43.021753,44.679249,43.021769,44.679255,43.021785,44.679249
43.020595,44.679248,43.021025,44.678972,43.02118,44.67887
43.022036,44.679128,43.02201,44.679081
43.0218,44.679278,43.021651,44.679412,43.021579,44.679471
43.020983,44.680158,43.021143,44.680958,43.021181,44.681011
43.019072,44.676892,43.01962,44.676598
43.021354,44.678965,43.021543,44.679068
43.021604,44.678613,43.021628,44.678833
43.020335,44.678992,43.020429,44.678998
43.019468,44.679964,43.019512,44.68011
43.019459,44.679932,43.019175,44.679971,43.019036,44.679991
43.019374,44.679642,43.019459,44.679932
43.019532,44.680174,43.019495,44.680174,43.019283,44.680191,43.019241,44.680196,43.019159,44.680214,43.019072,44.680235,43.019018,44.680247
43.02118,44.67887,43.02129,44.678929
43.021481,44.678406,43.021526,44.678378,43.021546,44.678429
43.020521,44.679021,43.020537,44.679071
43.020697,44.678912,43.020854,44.678815,43.021481,44.678406
43.020521,44.679021,43.020697,44.678912
43.020474,44.679001,43.020501,44.679003,43.020521,44.679021
43.02129,44.678929,43.021259,44.679039
43.02129,44.678929,43.021354,44.678965
43.021628,44.678833,43.021611,44.678843,43.021596,44.678857,43.021582,44.678874
43.021582,44.678874,43.021554,44.678859,43.021521,44.678855,43.021487,44.678859,43.021454,44.678871,43.021423,44.678889,43.021394,44.678914,43.021354,44.678965
43.020429,44.678998,43.020474,44.679001
43.021604,44.678613,43.021406,44.67873,43.02118,44.67887
43.021776,44.678782,43.021733,44.678857
43.021792,44.678652,43.021776,44.678782
43.021776,44.678782,43.021786,44.678794,43.02197,44.678875
43.021907,44.678544,43.021776,44.678782
43.02197,44.678374,43.021808,44.67848
43.021808,44.67848,43.021792,44.678652
43.021683,44.678827,43.021665,44.678825,43.021646,44.678827,43.021628,44.678833
43.021792,44.678652,43.021683,44.678827
43.021808,44.67848,43.021615,44.678607,43.021604,44.678613
43.02197,44.678875,43.021747,44.679081
43.021733,44.678857,43.021718,44.678843,43.021701,44.678833,43.021683,44.678827
43.021582,44.678526,43.021604,44.678613
43.021565,44.678481,43.021582,44.678526
43.021983,44.678409,43.021907,44.678544
43.021546,44.678429,43.021565,44.678481
43.021747,44.679081,43.021733,44.678857
43.021582,44.678874,43.021571,44.678894,43.021562,44.678916,43.021556,44.67894,43.021553,44.678964,43.021553,44.67899,43.021556,44.679014,43.021562,44.679038,43.021568,44.679053
43.019635,44.679568,43.019656,44.679709
43.019875,44.6795,43.019895,44.679638
43.019754,44.679535,43.019775,44.679674
43.019895,44.679638,43.019775,44.679674
43.019775,44.679674,43.019656,44.679709
43.019775,44.679674,43.019817,44.679947
43.019895,44.679638,43.019931,44.679877
43.019931,44.679877,43.019902,44.679903,43.019869,44.679927,43.019839,44.679942,43.019817,44.679947
43.019875,44.6795,43.019754,44.679535
43.020135,44.679772,43.02011,44.679774,43.020086,44.679778,43.02005,44.679789,43.020016,44.679809,43.01996,44.679853,43.019931,44.679877
43.020127,44.679429,43.019875,44.6795
43.020142,44.680032,43.020113,44.680039,43.02008,44.680057,43.019964,44.680137,43.01992,44.680163,43.01988,44.68018,43.019867,44.680182
43.020291,44.679528,43.020222,44.679507,43.020253,44.679593
43.02032,44.67937,43.020355,44.679495
43.020291,44.679528,43.020355,44.679495
43.020253,44.679593,43.02027,44.679588,43.020284,44.679573,43.020291,44.679552,43.020291,44.679528
43.02048,44.679946,43.020512,44.68004,43.020533,44.68011,43.020543,44.680154,43.020551,44.680205,43.02056,44.680293
43.02048,44.679946,43.020424,44.679895,43.020365,44.67985,43.02032,44.679822,43.020271,44.679798,43.020221,44.679779,43.020186,44.679773,43.02016,44.67977,43.020135,44.679772
43.020136,44.679797,43.020141,44.679998
43.020127,44.679429,43.020135,44.679772
43.020424,44.680321,43.020375,44.680312,43.020348,44.680313,43.020327,44.680317,43.020164,44.680359
43.020142,44.680032,43.020152,44.680239,43.020155,44.680275,43.020158,44.680309,43.020164,44.680359
43.02056,44.680293,43.020563,44.680313
43.020355,44.679495,43.020437,44.679792,43.02048,44.679946
43.020449,44.680321,43.020424,44.680321
43.019867,44.680182,43.01985,44.680184,43.019814,44.680186,43.019733,44.680182,43.019551,44.680174,43.019532,44.680174
43.019897,44.680429,43.019716,44.68048,43.019616,44.68051
43.019532,44.680174,43.019588,44.68036,43.019596,44.680393,43.019604,44.680432,43.019616,44.68051
43.020424,44.680321,43.020345,44.680126,43.020142,44.680032
43.020164,44.680359,43.019995,44.680402,43.019897,44.680429
43.019867,44.680182,43.019897,44.680429
43.019656,44.679709,43.019692,44.679945
43.019817,44.679947,43.019794,44.679952,43.019764,44.679954,43.019729,44.679952,43.019692,44.679945
43.019754,44.679535,43.019635,44.679568
43.019692,44.679945,43.019621,44.679931,43.019587,44.679924,43.019557,44.679921,43.019531,44.679922,43.019503,44.679925,43.019459,44.679932
43.020136,44.679797,43.020135,44.679772
43.02056,44.680293,43.020544,44.680298
43.020449,44.680321,43.020544,44.680298
43.020141,44.679998,43.020142,44.680032
43.019512,44.68011,43.019532,44.680174
43.019459,44.679932,43.019468,44.679964
43.02032,44.67937,43.020127,44.679429
43.022888,44.680201,43.022607,44.680451
43.02267,44.680643,43.022782,44.680599,43.022948,44.680528
43.022607,44.680451,43.02267,44.680643
43.022265,44.680755,43.022359,44.680741,43.022429,44.680725,43.022517,44.680698,43.022651,44.68065,43.02267,44.680643
43.022133,44.680484,43.022229,44.680397
43.021989,44.680437,43.022117,44.68032,43.022169,44.680273
43.022169,44.680273,43.022229,44.680397
43.022229,44.680397,43.022768,44.679906
43.022133,44.680484,43.021974,44.680603
43.022768,44.679906,43.022716,44.679787
43.022265,44.680755,43.022133,44.680484
43.022935,44.680412,43.022917,44.680319,43.022903,44.680252,43.022888,44.680201
43.021956,44.680792,43.022054,44.680776,43.02215,44.680766,43.022265,44.680755
43.022607,44.680451,43.022265,44.680755
43.022888,44.680201,43.022872,44.680153,43.022852,44.680099,43.022768,44.679906
43.022935,44.680412,43.022948,44.680528
43.022716,44.679787,43.023152,44.679409,43.023215,44.679349,43.023346,44.679216
43.023419,44.679569,43.023368,44.679972,43.023277,44.680176,43.02314,44.680331,43.022935,44.680412
43.022948,44.680528,43.022962,44.680653
43.022962,44.680653,43.02196,44.680902
43.02196,44.680902,43.021994,44.681218,43.021977,44.681289
43.02426,44.67818,43.023346,44.679216
43.02253,44.678748,43.022599,44.678767
43.022479,44.678786,43.022474,44.678776,43.02246,44.678762,43.022443,44.678758
43.02253,44.678748,43.022479,44.678786
43.022538,44.678634,43.022544,44.678696,43.02253,44.678748
43.022764,44.678592,43.022778,44.678578,43.022785,44.678557,43.022785,44.678533,43.022778,44.678512,43.022764,44.678497,43.022748,44.678492,43.022731,44.678497
43.022764,44.678592,43.022793,44.678657
43.023637,44.67792,43.023609,44.677983,43.023188,44.67833,43.022793,44.678657
43.022711,44.678454,43.022638,44.678511,43.022631,44.678519
43.022731,44.678497,43.022711,44.678454
43.022831,44.678359,43.022711,44.678454
43.022466,44.67887,43.022474,44.678862,43.022484,44.678842,43.022487,44.678819,43.022484,44.678795,43.022479,44.678786
43.022411,44.678776,43.022401,44.678795,43.022398,44.678819,43.022401,44.678842,43.022411,44.678862,43.022425,44.678875,43.022443,44.67888,43.02246,44.678875,43.022466,44.67887
43.02206,44.679184,43.022066,44.679181,43.022075,44.67916,43.022072,44.679137,43.022058,44.679121,43.022041,44.679121,43.022036,44.679128
43.022036,44.679128,43.022028,44.679137,43.022024,44.67916,43.022033,44.679181,43.02205,44.679189,43.02206,44.679184
43.021974,44.680603,43.021989,44.680437
43.021956,44.680792,43.021974,44.680603
43.021956,44.680821,43.021956,44.680792
43.021958,44.68088,43.02196,44.680902
43.021956,44.680821,43.021958,44.68088
43.022793,44.678657,43.02277,44.678677
43.022599,44.678767,43.022614,44.678805
43.022619,44.678651,43.022602,44.678716,43.022599,44.678767
43.022631,44.678519,43.022596,44.678556,43.02255,44.678619,43.022538,44.678634
43.02277,44.678677,43.022614,44.678805
43.022619,44.678651,43.022538,44.678634
43.02277,44.678677,43.022722,44.678668,43.022619,44.678651
43.022631,44.678519,43.022619,44.678651
43.022614,44.678805,43.022485,44.678911
43.022731,44.678497,43.022717,44.678512,43.02271,44.678533,43.02271,44.678557,43.022717,44.678578,43.022731,44.678592,43.022748,44.678598,43.022764,44.678592
43.022292,44.678839,43.022189,44.678912
43.022373,44.679003,43.022276,44.679083
43.022292,44.678839,43.022373,44.679003
43.022411,44.678776,43.022337,44.678813,43.022292,44.678839
43.022485,44.678911,43.022373,44.679003
43.022443,44.678758,43.022427,44.678766,43.022411,44.678776
43.022466,44.67887,43.022485,44.678911
43.022089,44.679244,43.021872,44.679432
43.022276,44.679083,43.022089,44.679244
43.02206,44.679184,43.022089,44.679244
43.02201,44.679081,43.022189,44.678912
43.022189,44.678912,43.022276,44.679083
43.022022,44.67834,43.02197,44.678374
43.022022,44.678827,43.02197,44.678875
43.022022,44.678827,43.022135,44.678716
43.021907,44.678544,43.022022,44.678827
43.023449,44.677403,43.023129,44.677614,43.022022,44.67834
43.024543,44.676635,43.024557,44.676678,43.023536,44.677345,43.023449,44.677403
43.019575,44.68287,43.019578,44.682892
43.020764,44.682587,43.02078,44.682617
43.019578,44.682892,43.020697,44.682626,43.020739,44.682619,43.02078,44.682617
43.019578,44.682892,43.019557,44.682932,43.019534,44.682935
43.019462,44.682949,43.019427,44.682955
43.019534,44.682935,43.019462,44.682949
43.020732,44.682514,43.020764,44.682587
43.020695,44.682431,43.020732,44.682514
43.019564,44.682774,43.019575,44.68287
43.019555,44.682691,43.019564,44.682774
43.020518,44.682448,43.020417,44.682461
43.02039,44.682332,43.020399,44.682399,43.020403,44.682426,43.020402,44.682443,43.020398,44.682455
43.020398,44.682455,43.020417,44.682461
43.020398,44.682455,43.020393,44.682466,43.020374,44.682478,43.020342,44.682483,43.020314,44.682486,43.020299,44.682484
43.020251,44.682059,43.020248,44.682032
43.020343,44.681959,43.020356,44.682063
43.020681,44.682077,43.020711,44.682298,43.020713,44.682333,43.020709,44.682359,43.020699,44.682387,43.020687,44.682403
43.020356,44.682063,43.020251,44.682059
43.020681,44.682077,43.020356,44.682063
43.020285,44.682358,43.020251,44.682059
43.020356,44.682063,43.020383,44.682275,43.02039,44.682332
43.020248,44.682032,43.020213,44.681714
43.02031,44.681692,43.020343,44.681959
43.020634,44.681618,43.020644,44.681728
43.020343,44.681959,43.020248,44.682032
43.020644,44.681728,43.020343,44.681959
43.02039,44.682332,43.020285,44.682358
43.02031,44.681692,43.020213,44.681714
43.020299,44.682484,43.020285,44.682358
43.020285,44.682358,43.019832,44.68247
43.020299,44.682484,43.020267,44.682481,43.020245,44.682482,43.020172,44.682499,43.019844,44.682574
43.019844,44.682574,43.019832,44.68247
43.019832,44.68247,43.019754,44.681824
43.019844,44.682574,43.019736,44.682599,43.019711,44.682607,43.019682,44.68263,43.019656,44.682642,43.019553,44.682666,43.019555,44.682691
43.019754,44.681824,43.019662,44.681846
43.020634,44.681618,43.02031,44.681692
43.020687,44.682403,43.020695,44.682431
43.020644,44.681728,43.020664,44.681951,43.020681,44.682077
43.020687,44.682403,43.020663,44.682412,43.020518,44.682448
43.020694,44.681452,43.020664,44.681528,43.020634,44.681618
43.020213,44.681714,43.0202,44.681717,43.019754,44.681824
43.020689,44.681402,43.020694,44.681452
43.021145,44.681194,43.020845,44.681415
43.02078,44.682617,43.020821,44.682624
43.020983,44.682593,43.021015,44.682587
43.02085,44.682618,43.020983,44.682593
43.020821,44.682624,43.02085,44.682618
43.02084,44.68137,43.020845,44.681415
43.020563,44.680313,43.020689,44.681402
43.022216,44.68367,43.022224,44.683743
43.022224,44.683743,43.022232,44.683817
43.022351,44.683656,43.022358,44.683724
43.022358,44.683724,43.022363,44.683782
43.022345,44.683843,43.022283,44.683854
43.022283,44.683854,43.022262,44.683859
43.047126,44.671853,43.046896,44.670739
43.047382,44.671813,43.047393,44.67189
43.047126,44.671853,43.047137,44.671903
43.047137,44.671903,43.047152,44.672
43.047393,44.67189,43.047401,44.671952,43.047334,44.671976
43.047152,44.672,43.047157,44.672036,43.047181,44.67203
43.047257,44.672003,43.047181,44.67203
43.047334,44.671976,43.047257,44.672003
43.047375,44.671765,43.047382,44.671813
43.014032,44.675547,43.014059,44.675604
43.013978,44.675435,43.014032,44.675547
43.014074,44.675756,43.014067,44.67585
43.013957,44.675391,43.013978,44.675435
43.014079,44.675689,43.014074,44.675756
43.012233,44.675699,43.01223,44.675828
43.012234,44.675654,43.012233,44.675699
43.012234,44.675654,43.012235,44.675507
43.015278,44.671492,43.015224,44.671522
43.015224,44.671522,43.015164,44.671557
43.051678,44.653282,43.051699,44.653279
43.051687,44.652371,43.051699,44.653279
43.051655,44.650062,43.051687,44.652371
43.051608,44.648059,43.051655,44.650062
43.051459,44.65333,43.051459,44.6533,43.051516,44.653297
43.051454,44.653517,43.051487,44.653839
43.051459,44.65333,43.051458,44.653378
43.051598,44.65329,43.051678,44.653282
43.051516,44.653297,43.051598,44.65329
43.051458,44.653378,43.051454,44.653517
43.021264,44.670957,43.021219,44.670982
43.021325,44.670923,43.021264,44.670957
43.021401,44.671377,43.021357,44.671403
43.021459,44.671342,43.021401,44.671377
43.021253,44.671284,43.021282,44.671377
43.021215,44.671163,43.021253,44.671284
43.021191,44.67109,43.021215,44.671163
43.021457,44.671162,43.021482,44.671239
43.021418,44.671042,43.021457,44.671162
43.021392,44.670963,43.021418,44.671042
43.021803,44.672969,43.021819,44.67302
43.022025,44.672832,43.022047,44.672896
43.021981,44.672702,43.022025,44.672832
43.021953,44.67262,43.021981,44.672702
43.02176,44.672836,43.021803,44.672969
43.021738,44.672768,43.02176,44.672836
43.043465,44.653547,43.043815,44.654402
43.042986,44.652379,43.043465,44.653547
43.044583,44.652726,43.043465,44.653547
43.043465,44.653547,43.042714,44.6541
43.019331,44.679304,43.019353,44.679297
43.019368,44.679364,43.019353,44.679297
43.019353,44.679297,43.019897,44.67912,43.020071,44.679063
43.019265,44.679333,43.019222,44.679351
43.019331,44.679304,43.019265,44.679333
43.019368,44.679364,43.019365,44.679454
43.018536,44.680347,43.018537,44.680463,43.01853,44.680487
43.018393,44.680474,43.018053,44.68082
43.017861,44.680046,43.017584,44.680114,43.01755,44.68013
43.018847,44.68004,43.018863,44.680248
43.019353,44.679297,43.019291,44.679025
43.017505,44.678514,43.017452,44.67855
43.019291,44.679025,43.019061,44.678016
43.018862,44.680016,43.018846,44.680018
43.018935,44.679889,43.01887,44.679824,43.018864,44.679781
43.018935,44.679889,43.018862,44.680016
43.019036,44.679991,43.018862,44.680016
43.019036,44.679991,43.018935,44.679889
43.018846,44.680018,43.018815,44.680022
43.018762,44.679807,43.018768,44.679847,43.018729,44.679927
43.018729,44.679927,43.018815,44.680022
43.018815,44.680022,43.018789,44.680026,43.018672,44.680043
43.018729,44.679927,43.018672,44.680043
43.018864,44.679781,43.018762,44.679807
43.018733,44.679611,43.018762,44.679807
43.018762,44.679807,43.01853,44.679865
43.018864,44.679781,43.018835,44.679585
43.018672,44.680043,43.018396,44.680084
43.018847,44.68004,43.018846,44.680018
43.018396,44.680084,43.018356,44.680089
43.018365,44.6802,43.018358,44.680203,43.018342,44.680213,43.018327,44.680227,43.018314,44.680244,43.018304,44.680264,43.018296,44.680286,43.018292,44.68031,43.01829,44.680334,43.018292,44.680359
43.018356,44.680089,43.018365,44.6802
43.018356,44.680089,43.018303,44.680097,43.018227,44.680108
43.018494,44.680359,43.018459,44.680227,43.018365,44.6802
43.01853,44.679865,43.018396,44.680084
43.018227,44.680108,43.018111,44.680125,43.01808,44.680132,43.01806,44.68014,43.018039,44.680156,43.018023,44.680167,43.018002,44.680171
43.018091,44.679987,43.018227,44.680108
43.018014,44.680303,43.017999,44.680314,43.017989,44.680333,43.017987,44.680357,43.017993,44.680379,43.018006,44.680394,43.018023,44.6804,43.018031,44.680397
43.018002,44.680171,43.017989,44.680174,43.017974,44.680172,43.017955,44.680167,43.017925,44.680161,43.017906,44.680161,43.017876,44.680173
43.018002,44.680171,43.018014,44.680303
43.017861,44.680046,43.017871,44.680138,43.017876,44.680173
43.019459,44.679932,43.019175,44.679971,43.019036,44.679991
43.017876,44.680173,43.017955,44.680293,43.017776,44.680399,43.017891,44.680458
43.019374,44.679642,43.019459,44.679932
43.019532,44.680174,43.019495,44.680174,43.019283,44.680191,43.019241,44.680196,43.019159,44.680214,43.019072,44.680235,43.019018,44.680247
43.018865,44.680277,43.01871,44.680308
43.019018,44.680247,43.01897,44.680257,43.018865,44.680277
43.018889,44.680566,43.0189,44.680709
43.018889,44.680566,43.01871,44.680308
43.018536,44.680347,43.018494,44.680359
43.019018,44.680247,43.018889,44.680566
43.018535,44.68051,43.01853,44.680487
43.018454,44.680446,43.018459,44.680441,43.018472,44.680424,43.018482,44.680404,43.018489,44.680382,43.018494,44.680359
43.018863,44.680248,43.018865,44.680277
43.01871,44.680308,43.018607,44.680328,43.018536,44.680347
43.018671,44.680572,43.018702,44.68047,43.018627,44.680516
43.018393,44.680474,43.018411,44.680472,43.018428,44.680466,43.018444,44.680455,43.018454,44.680446
43.018535,44.68051,43.018546,44.680523,43.018556,44.680525,43.018627,44.680516
43.018479,44.68048,43.018454,44.680446
43.018627,44.680516,43.018631,44.680535,43.01864,44.680555,43.018654,44.680568,43.018671,44.680572
43.01853,44.680487,43.018518,44.680471,43.018502,44.680465,43.018485,44.680471,43.018479,44.68048
43.018479,44.68048,43.018473,44.680487,43.018469,44.68051,43.018473,44.680532,43.018485,44.680549,43.018502,44.680555,43.018518,44.680549,43.01853,44.680532,43.018535,44.68051
43.018031,44.680397,43.018039,44.680394,43.018052,44.680379,43.018058,44.680357,43.018056,44.680333,43.018047,44.680314,43.018031,44.680303,43.018014,44.680303
43.017938,44.680532,43.017977,44.680426,43.017891,44.680458
43.01805,44.680546,43.018078,44.680527,43.018153,44.680471,43.018242,44.680397,43.018292,44.680359
43.018031,44.680397,43.01805,44.680546
43.018865,44.680277,43.018889,44.680566
43.017891,44.680458,43.01789,44.680472,43.017895,44.680495,43.017906,44.680515,43.017921,44.680527,43.017938,44.680532
43.017549,44.680512,43.017869,44.680611,43.01805,44.680546
43.018292,44.680359,43.018296,44.680382,43.018304,44.680404,43.018314,44.680424,43.018327,44.680441,43.018342,44.680455,43.018358,44.680466,43.018375,44.680472,43.018393,44.680474
43.017549,44.680512,43.017493,44.680514
43.01755,44.68013,43.017502,44.68015,43.017163,44.680154,43.017166,44.679914
43.017571,44.678476,43.017505,44.678514
43.019365,44.679454,43.019363,44.679547
43.018091,44.679987,43.017861,44.680046
43.017493,44.680514,43.017467,44.680515,43.017447,44.680511,43.017432,44.680502,43.01742,44.68049
43.01853,44.679865,43.018091,44.679987
43.017861,44.680046,43.017815,44.679765
43.019374,44.679642,43.018912,44.679769,43.018864,44.679781
43.019363,44.679547,43.019374,44.679642
43.019616,44.68051,43.019327,44.680596,43.019132,44.68066,43.019078,44.680676,43.019027,44.680688,43.0189,44.680709
43.019635,44.679568,43.019374,44.679642
43.019072,44.676892,43.01962,44.676598
43.016593,44.676069,43.016689,44.676345,43.016726,44.676321
43.016847,44.676213,43.016852,44.676237,43.016825,44.676255
43.016778,44.676287,43.016726,44.676321
43.016825,44.676255,43.016778,44.676287
43.016807,44.676047,43.016821,44.676107
43.016821,44.676107,43.016847,44.676213
43.016547,44.675935,43.016593,44.676069
43.016783,44.675913,43.016807,44.676047
43.016772,44.675811,43.016783,44.675913
43.016517,44.675842,43.016547,44.675935
43.019692,44.679945,43.019621,44.679931,43.019587,44.679924,43.019557,44.679921,43.019531,44.679922,43.019503,44.679925,43.019459,44.679932
43.019459,44.679932,43.019468,44.679964
43.034842,44.678467,43.03497,44.679454
43.034775,44.678071,43.034431,44.676443
43.035149,44.680791,43.03497,44.679454
43.035242,44.681592,43.035149,44.680791
43.034767,44.679791,43.034747,44.67963
43.034785,44.679958,43.034767,44.679791
43.034968,44.681645,43.034785,44.679958
43.034819,44.678336,43.034842,44.678467
43.034784,44.678126,43.034819,44.678336
43.034775,44.678071,43.034784,44.678126
43.034618,44.678519,43.034747,44.67963
43.034667,44.678508,43.034618,44.678519
43.034842,44.678467,43.034749,44.678489
43.034749,44.678489,43.034667,44.678508
43.032565,44.680158,43.034767,44.679791
43.028155,44.680873,43.028242,44.680859,43.032565,44.680158
43.019331,44.679304,43.019353,44.679297
43.019368,44.679364,43.019353,44.679297
43.019353,44.679297,43.019897,44.67912,43.020071,44.679063
43.019265,44.679333,43.019222,44.679351
43.019331,44.679304,43.019265,44.679333
43.019368,44.679364,43.019365,44.679454
43.018536,44.680347,43.018537,44.680463,43.01853,44.680487
43.018393,44.680474,43.018053,44.68082
43.017861,44.680046,43.017584,44.680114,43.01755,44.68013
43.018847,44.68004,43.018863,44.680248
43.019353,44.679297,43.019291,44.679025
43.017505,44.678514,43.017452,44.67855
43.019291,44.679025,43.019061,44.678016
43.018862,44.680016,43.018846,44.680018
43.018935,44.679889,43.01887,44.679824,43.018864,44.679781
43.018935,44.679889,43.018862,44.680016
43.019036,44.679991,43.018862,44.680016
43.019036,44.679991,43.018935,44.679889
43.018846,44.680018,43.018815,44.680022
43.018762,44.679807,43.018768,44.679847,43.018729,44.679927
43.018729,44.679927,43.018815,44.680022
43.018815,44.680022,43.018789,44.680026,43.018672,44.680043
43.018729,44.679927,43.018672,44.680043
43.018864,44.679781,43.018762,44.679807
43.018733,44.679611,43.018762,44.679807
43.018762,44.679807,43.01853,44.679865
43.018864,44.679781,43.018835,44.679585
43.018672,44.680043,43.018396,44.680084
43.018847,44.68004,43.018846,44.680018
